ID_Caracteristica,Nombre_Caracteristica,ID_Valor,Nombre_Valor
26250,"PROCESADOR",1664794,"PROCESADOR: INTEL CORE I7-9700K"
26250,"PROCESADOR",1664795,"PROCESADOR: INTEL CORE I9-9900"
26250,"PROCESADOR",1664796,"PROCESADOR: INTEL CORE I7-10700T"
26250,"PROCESADOR",1664797,"PROCESADOR: INTEL XEON E-2246G"
26250,"PROCESADOR",1664798,"PROCESADOR: INTEL XEON W-1250P"
26250,"PROCESADOR",1664799,"PROCESADOR: INTEL CORE I9-10980XE"
26250,"PROCESADOR",1664800,"PROCESADOR: INTEL CORE I9-10900X"
26250,"PROCESADOR",1664801,"PROCESADOR: INTEL CORE I9-9920X"
26250,"PROCESADOR",1664802,"PROCESADOR: 2 X INTEL XEON Silver 4114T"
26250,"PROCESADOR",1664803,"PROCESADOR: INTEL XEON E-2224G"
26250,"PROCESADOR",1664804,"PROCESADOR: INTEL XEON Silver Processor 4210"
26250,"PROCESADOR",1664805,"PROCESADOR: INTEL XEON PLATINUM 8276"
26250,"PROCESADOR",1664806,"PROCESADOR: AMD Ryzen THREADRIPPER 3960X"
26250,"PROCESADOR",1664807,"PROCESADOR: AMD Ryzen 9 3950X"
26250,"PROCESADOR",1664808,"PROCESADOR: 2 X INTEL XEON PLATINUM 8276"
26250,"PROCESADOR",1664809,"PROCESADOR: INTEL XEON Silver Processor 4214"
26250,"PROCESADOR",1664810,"PROCESADOR: 2 X INTEL XEON Silver Processor 4214"
26250,"PROCESADOR",1664811,"PROCESADOR: 2 X INTEL XEON Silver Processor 4210"
26250,"PROCESADOR",1664812,"PROCESADOR: INTEL XEON E-2224"
26250,"PROCESADOR",1664813,"PROCESADOR: INTEL XEON E-2236"
26250,"PROCESADOR",1664814,"PROCESADOR: INTEL XEON E-2276G"
26250,"PROCESADOR",1664815,"PROCESADOR: INTEL XEON GOLD 6244"
26250,"PROCESADOR",1664816,"PROCESADOR: 2 X INTEL XEON GOLD 6244"
26250,"PROCESADOR",1664817,"PROCESADOR: INTEL XEON W-2223"
26250,"PROCESADOR",3922222,"PROCESADOR: INTEL XEON 6521P"
26250,"PROCESADOR",1664819,"PROCESADOR: INTEL CORE I7-7820X"
26250,"PROCESADOR",1664820,"PROCESADOR: INTEL CORE I9-7900X"
26250,"PROCESADOR",1664821,"PROCESADOR: INTEL CORE I7-7740X"
26250,"PROCESADOR",1664824,"PROCESADOR: INTEL CORE I7-8700K"
26250,"PROCESADOR",1664825,"PROCESADOR: INTEL CORE I7-8700"
26250,"PROCESADOR",1664828,"PROCESADOR: INTEL XEON E3-1245 V6"
26250,"PROCESADOR",1664830,"PROCESADOR: INTEL XEON E3-1225 V6"
26250,"PROCESADOR",1664831,"PROCESADOR: INTEL XEON E5-2650 V4"
26250,"PROCESADOR",1664832,"PROCESADOR: INTEL XEON E5-1607 V4"
26250,"PROCESADOR",1664833,"PROCESADOR: INTEL XEON E5-2630 V4"
26250,"PROCESADOR",1664834,"PROCESADOR: INTEL XEON E3-1231 V3"
26250,"PROCESADOR",1664835,"PROCESADOR: INTEL XEON E3-1245 V5"
26250,"PROCESADOR",1664836,"PROCESADOR: INTEL XEON E5-2670"
26250,"PROCESADOR",1664837,"PROCESADOR: INTEL CORE I7-5930K"
26250,"PROCESADOR",1664838,"PROCESADOR: INTEL XEON E3-1240 V5"
26250,"PROCESADOR",1664839,"PROCESADOR: INTEL XEON E3-1276 V3"
26250,"PROCESADOR",1664840,"PROCESADOR: 2 X INTEL XEON E5-2660 V3"
26250,"PROCESADOR",1664841,"PROCESADOR: INTEL XEON E5-1680 V4"
26250,"PROCESADOR",1664842,"PROCESADOR: INTEL XEON E3-1220 V5"
26250,"PROCESADOR",1664843,"PROCESADOR: INTEL XEON E5-1607 V3"
26250,"PROCESADOR",1664844,"PROCESADOR: INTEL XEON E5-2603 V2"
26250,"PROCESADOR",1664845,"PROCESADOR: INTEL XEON E5-2637 V4"
26250,"PROCESADOR",1664846,"PROCESADOR: INTEL CORE I7-6700K"
26250,"PROCESADOR",1664847,"PROCESADOR: INTEL XEON E3-1270 V6"
26250,"PROCESADOR",1664848,"PROCESADOR: INTEL CORE I7-7700"
26250,"PROCESADOR",1664849,"PROCESADOR: INTEL XEON E3-1240 V6"
26250,"PROCESADOR",1664850,"PROCESADOR: INTEL XEON E3-1230 V6"
26250,"PROCESADOR",1664851,"PROCESADOR: INTEL XEON W-2102"
26250,"PROCESADOR",1664852,"PROCESADOR: INTEL XEON Silver 4108"
26250,"PROCESADOR",1664853,"PROCESADOR: INTEL XEON Silver 4116"
26250,"PROCESADOR",1664854,"PROCESADOR: INTEL XEON W-2123"
26250,"PROCESADOR",1664855,"PROCESADOR: INTEL XEON Silver 4114"
26250,"PROCESADOR",1664856,"PROCESADOR: INTEL XEON E-2126G"
26250,"PROCESADOR",1664857,"PROCESADOR: INTEL XEON E-2146G"
26250,"PROCESADOR",1664858,"PROCESADOR: INTEL XEON E-2176G"
26250,"PROCESADOR",1664859,"PROCESADOR: INTEL XEON E-2144G"
26250,"PROCESADOR",1664860,"PROCESADOR: INTEL XEON E-2104G"
26250,"PROCESADOR",1664861,"PROCESADOR: INTEL XEON W-2255"
26250,"PROCESADOR",1664862,"PROCESADOR: 2 X INTEL XEON 5218"
26250,"PROCESADOR",1664864,"PROCESADOR: INTEL XEON Gold 6138"
26250,"PROCESADOR",1664865,"PROCESADOR: INTEL XEON E-2136"
26250,"PROCESADOR",1664866,"PROCESADOR: INTEL XEON E-2124G"
26250,"PROCESADOR",1664868,"PROCESADOR: INTEL XEON Gold Processor 6136"
26250,"PROCESADOR",1664869,"PROCESADOR: INTEL XEON Silver Processor 4114"
26250,"PROCESADOR",1664870,"PROCESADOR: INTEL XEON Platinum Processor 8176"
26250,"PROCESADOR",1664871,"PROCESADOR: INTEL XEON Gold Processor 5118"
26250,"PROCESADOR",1664872,"PROCESADOR: 2 X INTEL XEON Gold Processor 6136"
26250,"PROCESADOR",1664873,"PROCESADOR: 2 X INTEL XEON Silver Processor 4114"
26250,"PROCESADOR",1664874,"PROCESADOR: 2 X INTEL XEON Gold Processor 5118"
26250,"PROCESADOR",1664875,"PROCESADOR: 2 X INTEL XEON Platinum Processor 8176"
26250,"PROCESADOR",1664876,"PROCESADOR: INTEL XEON Gold 6128"
26250,"PROCESADOR",1664877,"PROCESADOR: INTEL XEON E5-2640 V4"
26250,"PROCESADOR",1664878,"PROCESADOR: 2 X INTEL XEON Gold 6134"
26250,"PROCESADOR",1664879,"PROCESADOR: INTEL CORE I7-7700T"
26250,"PROCESADOR",1664880,"PROCESADOR: INTEL XEON W-2195"
26250,"PROCESADOR",1664881,"PROCESADOR: INTEL XEON W-2135"
26250,"PROCESADOR",1664882,"PROCESADOR: INTEL XEON W-2145"
26250,"PROCESADOR",1664883,"PROCESADOR: INTEL XEON W-2175"
26250,"PROCESADOR",1664884,"PROCESADOR: INTEL XEON W-2155"
26250,"PROCESADOR",1664885,"PROCESADOR: AMD Ryzen 7 1800X"
26250,"PROCESADOR",1664886,"PROCESADOR: AMD Ryzen Threadripper 1900X"
26250,"PROCESADOR",1664887,"PROCESADOR: AMD Ryzen Threadripper 1950X"
26250,"PROCESADOR",1664888,"PROCESADOR: INTEL XEON Gold 6134"
26250,"PROCESADOR",1664889,"PROCESADOR: 2 X INTEL XEON Silver 4108"
26250,"PROCESADOR",1664890,"PROCESADOR: INTEL XEON Gold 6130"
26250,"PROCESADOR",1664891,"PROCESADOR: INTEL CORE I9-7960X"
26250,"PROCESADOR",1664892,"PROCESADOR: INTEL CORE I9-7920X"
26250,"PROCESADOR",1664893,"PROCESADOR: INTEL XEON Silver 4110"
26250,"PROCESADOR",1664894,"PROCESADOR: 2 X INTEL XEON Silver 4116"
26250,"PROCESADOR",1664895,"PROCESADOR: INTEL CORE I9-7980XE"
26250,"PROCESADOR",1664896,"PROCESADOR: INTEL CORE I9-7940X"
26250,"PROCESADOR",1664898,"PROCESADOR: INTEL XEON Silver 4214"
26250,"PROCESADOR",1664899,"PROCESADOR: INTEL XEON Gold 5218"
26250,"PROCESADOR",1664900,"PROCESADOR: INTEL XEON W-3175X"
26250,"PROCESADOR",1664901,"PROCESADOR: INTEL CORE I9-9820X"
26250,"PROCESADOR",1664903,"PROCESADOR: INTEL XEON E3-1225 V5"
26250,"PROCESADOR",1664904,"PROCESADOR: INTEL XEON E-2186G"
26250,"PROCESADOR",1664907,"PROCESADOR: INTEL CORE I7-9700F"
26250,"PROCESADOR",1664908,"PROCESADOR: INTEL CORE I7-9700KF"
26250,"PROCESADOR",1664909,"PROCESADOR: 2 X INTEL XEON GOLD 6230"
26250,"PROCESADOR",1664910,"PROCESADOR: AMD Ryzen THREADRIPPER 3970X"
26250,"PROCESADOR",1664911,"PROCESADOR: 2 X INTEL XEON GOLD 6246"
26250,"PROCESADOR",1664912,"PROCESADOR: AMD Ryzen 9 3900X"
26250,"PROCESADOR",1664913,"PROCESADOR: AMD Ryzen 7 3800X"
26250,"PROCESADOR",1664914,"PROCESADOR: AMD Ryzen 7 3700X"
26250,"PROCESADOR",1664915,"PROCESADOR: INTEL XEON GOLD 6240"
26250,"PROCESADOR",1664916,"PROCESADOR: 2 X INTEL XEON GOLD 6240"
26250,"PROCESADOR",1664917,"PROCESADOR: INTEL XEON E5-2403 V2"
26250,"PROCESADOR",1664918,"PROCESADOR: INTEL XEON E5-2670 V3"
26250,"PROCESADOR",1664919,"PROCESADOR: INTEL XEON E3-1270 V5"
26250,"PROCESADOR",1664920,"PROCESADOR: INTEL XEON E5-2697A V4"
26250,"PROCESADOR",1664921,"PROCESADOR: INTEL XEON E3-1225 V2"
26250,"PROCESADOR",1664922,"PROCESADOR: INTEL XEON E5-2699 V4"
26250,"PROCESADOR",1664923,"PROCESADOR: INTEL XEON E3-2620 V3"
26250,"PROCESADOR",1664924,"PROCESADOR: INTEL XEON E5-2603 V3"
26250,"PROCESADOR",1664925,"PROCESADOR: INTEL XEON E3-1230 V3"
26250,"PROCESADOR",1664926,"PROCESADOR: INTEL XEON E5-1660 V4"
26250,"PROCESADOR",1664927,"PROCESADOR: INTEL XEON E3-1246 V3"
26250,"PROCESADOR",1664929,"PROCESADOR: INTEL XEON E5-2643 V4"
26250,"PROCESADOR",1664930,"PROCESADOR: INTEL XEON E5-2650 V3"
26250,"PROCESADOR",1664931,"PROCESADOR: 2 X INTEL XEON E5-2650 V3"
26250,"PROCESADOR",1664933,"PROCESADOR: INTEL XEON E3-1241 V3"
26250,"PROCESADOR",1664934,"PROCESADOR: INTEL XEON E3-1240 V3"
26250,"PROCESADOR",1664935,"PROCESADOR: INTEL XEON E5-2630 V2"
26250,"PROCESADOR",1664936,"PROCESADOR: INTEL CORE I7-5960X"
26250,"PROCESADOR",1664937,"PROCESADOR: INTEL XEON E5-1620 V4"
26250,"PROCESADOR",1664938,"PROCESADOR: INTEL XEON E5-1620 V3"
26250,"PROCESADOR",1664939,"PROCESADOR: INTEL XEON E5-2620 V2"
26250,"PROCESADOR",1664940,"PROCESADOR: INTEL XEON E5-2637 V3"
26250,"PROCESADOR",1664941,"PROCESADOR: INTEL XEON E5-1650 V4"
26250,"PROCESADOR",1664942,"PROCESADOR: 2 X INTEL XEON E5-2640 V4"
26250,"PROCESADOR",1664943,"PROCESADOR: INTEL CORE I7-4790K"
26250,"PROCESADOR",1664944,"PROCESADOR: INTEL CORE I7-6800K"
26250,"PROCESADOR",1664945,"PROCESADOR: INTEL XEON E5-2620 V3"
26250,"PROCESADOR",1664947,"PROCESADOR: INTEL XEON E5-2690 V4"
26250,"PROCESADOR",1664948,"PROCESADOR: 2 X INTEL XEON E5-2683 V4"
26250,"PROCESADOR",1664949,"PROCESADOR: INTEL XEON E3-1245 V3"
26250,"PROCESADOR",1664950,"PROCESADOR: INTEL XEON E5-1603 V3"
26250,"PROCESADOR",1664951,"PROCESADOR: INTEL XEON E5-2620 V4"
26250,"PROCESADOR",1664952,"PROCESADOR: INTEL XEON E5-2687W V4"
26250,"PROCESADOR",1664953,"PROCESADOR: 2 X INTEL XEON E5-2680 V3"
26250,"PROCESADOR",1664954,"PROCESADOR: INTEL XEON E5-1620"
26250,"PROCESADOR",1664955,"PROCESADOR: INTEL CORE I7-4960X"
26250,"PROCESADOR",1664956,"PROCESADOR: INTEL XEON E5-2630 V3"
26250,"PROCESADOR",1664957,"PROCESADOR: INTEL XEON E5-2609 V3"
26250,"PROCESADOR",1664958,"PROCESADOR: 2 X INTEL XEON E5-2630 V4"
26250,"PROCESADOR",1664959,"PROCESADOR: INTEL XEON E5-2603 V4"
26250,"PROCESADOR",1664960,"PROCESADOR: INTEL CORE I7-4771"
26250,"PROCESADOR",1664961,"PROCESADOR: INTEL XEON E5-2609 V4"
26250,"PROCESADOR",1664962,"PROCESADOR: INTEL XEON E5-2630"
26250,"PROCESADOR",1664963,"PROCESADOR: INTEL XEON E3-1225 V3"
26250,"PROCESADOR",1664965,"PROCESADOR: INTEL XEON E5-2690 V3"
26250,"PROCESADOR",1664967,"PROCESADOR: INTEL CORE I7-7700K"
26250,"PROCESADOR",1664968,"PROCESADOR: INTEL CORE I7-7700HQ"
26250,"PROCESADOR",1664969,"PROCESADOR: INTEL XEON E3-1275 V6"
26250,"PROCESADOR",3922207,"PROCESADOR: AMD RYZEN THREADRIPPER 7960X"
26250,"PROCESADOR",1664970,"PROCESADOR: INTEL XEON E3-1280 V6"
26250,"PROCESADOR",1664971,"PROCESADOR: INTEL CORE I7-7800X"
26250,"PROCESADOR",1664972,"PROCESADOR: INTEL XEON E3-1280 V5"
26250,"PROCESADOR",1664973,"PROCESADOR: 2 X INTEL XEON E5-2620 V4"
26250,"PROCESADOR",1664974,"PROCESADOR: 2 X INTEL XEON E5-2630 V3"
26250,"PROCESADOR",1664975,"PROCESADOR: INTEL XEON E5-2683 V4"
26250,"PROCESADOR",1664976,"PROCESADOR: INTEL CORE I7-5820K"
26250,"PROCESADOR",1664977,"PROCESADOR: INTEL XEON E5-2623 V4"
26250,"PROCESADOR",1664978,"PROCESADOR: INTEL CORE I7-6950X"
26250,"PROCESADOR",1664979,"PROCESADOR: 2 X INTEL XEON E5-2687W V4"
26250,"PROCESADOR",1664980,"PROCESADOR: 2 X INTEL XEON SILVER 431"
26250,"PROCESADOR",1664981,"PROCESADOR: AMD RYZEN THREADRIPPER PRO 5975WX"
26250,"PROCESADOR",1664982,"PROCESADOR: AMD RYZEN THREADRIPPER PRO 5965WX"
26250,"PROCESADOR",1664983,"PROCESADOR: INTEL XEON E3-1230 V5"
26250,"PROCESADOR",1664984,"PROCESADOR: INTEL CORE I7-6700"
26250,"PROCESADOR",1664985,"PROCESADOR: INTEL CORE I7-4790"
26250,"PROCESADOR",1664986,"PROCESADOR: INTEL XEON E5-1650 V3"
26250,"PROCESADOR",1664987,"PROCESADOR: INTEL XEON E5-1603 V4"
26250,"PROCESADOR",1664988,"PROCESADOR: INTEL XEON E5-1630 V4"
26250,"PROCESADOR",1664989,"PROCESADOR: INTEL CORE I7-4770"
26250,"PROCESADOR",1664990,"PROCESADOR: INTEL XEON Gold 5118"
26250,"PROCESADOR",1664991,"PROCESADOR: 2 X INTEL XEON Gold 5118"
26250,"PROCESADOR",1664992,"PROCESADOR: 2 X INTEL XEON E5-2609 V4"
26250,"PROCESADOR",1664993,"PROCESADOR: INTEL XEON W-2125"
26250,"PROCESADOR",1664994,"PROCESADOR: INTEL XEON W-2133"
26250,"PROCESADOR",1664995,"PROCESADOR: INTEL XEON Bronze 3104"
26250,"PROCESADOR",1664996,"PROCESADOR: INTEL XEON Bronze 3106"
26250,"PROCESADOR",1664997,"PROCESADOR: 2 X INTEL XEON SILVER 4314"
26250,"PROCESADOR",1664998,"PROCESADOR: INTEL XEON E3-1271 V3"
26250,"PROCESADOR",1664999,"PROCESADOR: INTEL CORE I7-3770"
26250,"PROCESADOR",1665000,"PROCESADOR: AMD RYZEN THREADRIPPER PRO 5995WX"
26250,"PROCESADOR",1665001,"PROCESADOR: AMD RYZEN THREADRIPPER PRO 5955WX"
26250,"PROCESADOR",1665002,"PROCESADOR: AMD RYZEN THREADRIPPER PRO 5945WX"
26250,"PROCESADOR",1665003,"PROCESADOR: AMD RYZEN THREADRIPPER PRO 3995WX"
26250,"PROCESADOR",3922221,"PROCESADOR: INTEL XEON 6515P"
26250,"PROCESADOR",3922224,"PROCESADOR: 2 X INTEL XEON 6515P"
26250,"PROCESADOR",2747178,"PROCESADOR: AMD RYZEN THREADRIPPER PRO 7955WX"
26250,"PROCESADOR",2747181,"PROCESADOR: AMD RYZEN THREADRIPPER PRO 7995WX"
