ID_Caracteristica,Nombre_Caracteristica,ID_Valor,Nombre_Valor
26269,"PANTALLA",1675487,"PANTALLA: LCD CON RETROILUMINACION LED 23.6"" 1366X768 PIXELES"
26269,"PANTALLA",1675488,"PANTALLA: LCD CON RETROILUMINACION LED 24.0"" 1366X768 PIXELES"
26269,"PANTALLA",1675489,"PANTALLA: LCD CON RETROILUMINACION LED 23.5"" 1920X1080 PIXELES"
26269,"PANTALLA",1675490,"PANTALLA: LCD CON RETROILUMINACION LED 55.0"" 3480X2160 PIXELES"
26269,"PANTALLA",1675491,"PANTALLA: LCD CON RETROILUMINACION LED 35.0"" 3440X1440 PIXELES"
26269,"PANTALLA",1675492,"PANTALLA: LCD CON RETROILUMINACION LED 24.5"" 1920X1080 PIXELES"
26269,"PANTALLA",1675493,"PANTALLA: LCD CON RETROILUMINACION LED 21.5"" 1920X1200 PIXELES"
26269,"PANTALLA",1675494,"PANTALLA: LCD CON RETROILUMINACION LED 54.64"" 3840X2160 PIXELES"
26269,"PANTALLA",1675495,"PANTALLA: LCD CON RETROILUMINACION LED 43.0"" 1920X1080 PIXELES"
26269,"PANTALLA",1675496,"PANTALLA: LCD CON RETROILUMINACION LED 21.45"" 1920X1080 PIXELES"
26269,"PANTALLA",1675497,"PANTALLA: LCD CON RETROILUMINACION LED 25.0"" 2560X1440 PIXELES"
26269,"PANTALLA",1675498,"PANTALLA: LCD CON RETROILUMINACION LED 31.5"" 7680X4320 PIXELES"
26269,"PANTALLA",1675499,"PANTALLA: LCD CON RETROILUMINACION LED 85.6"" 3840X2160 PIXELES"
26269,"PANTALLA",1675500,"PANTALLA: LCD CON RETROILUMINACION LED 69.5"" 1920X1080 PIXELES"
26269,"PANTALLA",1675501,"PANTALLA: LCD CON RETROILUMINACION LED 34.14"" 3440X1440 PIXELES"
26269,"PANTALLA",4023582,"PANTALLA: OLED CON PIXELES DE ILUMINACION PROPIA 49.0"" 5120X1440 PIXELES"
26269,"PANTALLA",4023581,"PANTALLA: OLED CON PIXELES DE ILUMINACION PROPIA 34.0"" 3440X1440 PIXELES"
26269,"PANTALLA",1729999,"PANTALLA: LCD CON RETROILUMINACION LED 14.0"" 1920X1080 PIXELES"
26269,"PANTALLA",4051177,"PANTALLA: OLED CON PIXELES DE ILUMINACION PROPIA 31.5"" 3840X2160 PIXELES"
26269,"PANTALLA",4023579,"PANTALLA: OLED CON PIXELES DE ILUMINACION PROPIA 27.0"" 3840X2160 PIXELES"
26269,"PANTALLA",4023578,"PANTALLA: OLED CON PIXELES DE ILUMINACION PROPIA 27.0"" 2560X1440 PIXELES"
26269,"PANTALLA",4023580,"PANTALLA: OLED CON PIXELES DE ILUMINACION PROPIA 32.0"" 3840X2160 PIXELES"
26269,"PANTALLA",2611031,"PANTALLA: LCD CON RETROILUMINACION LED 57.0"" 7680X2160 PIXELES"
26269,"PANTALLA",3995171,"PANTALLA: LCD CON RETROILUMINACION LED 25.0"" 1920X1080 PIXELES"
26269,"PANTALLA",3137378,"PANTALLA: LCD CON RETROILUMINACION LED 44.5"" 5120X1440 PIXELES"
26269,"PANTALLA",3137430,"PANTALLA: LCD CON RETROILUMINACION LED TACTIL 23.8"" 1920X1080 PIXELES"
26269,"PANTALLA",3995167,"PANTALLA: LCD CON RETROILUMINACION LED 24.0"" 2560X1440 PIXELES"
26269,"PANTALLA",1739034,"PANTALLA: LCD CON RETROILUMINACION LED 27.6"" 2560X2880 PIXELES"
26269,"PANTALLA",1739035,"PANTALLA: LCD CON RETROILUMINACION LED 25.7"" 2560X1080 PIXELES"
26269,"PANTALLA",2611029,"PANTALLA: LCD CON RETROILUMINACION LED 32.0"" 2560X1440 PIXELES"
26269,"PANTALLA",1730412,"PANTALLA: LCD CON RETROILUMINACION LED 39.7"" 5120X2160 PIXELES"
26269,"PANTALLA",4149101,"PANTALLA: LCD CON RETROILUMINACION LED 37.0"" 3840X2160 PIXELES"
26270,"CONECTIVIDAD_LAN",1675502,"LAN: NO"
26270,"CONECTIVIDAD_LAN",1675503,"LAN: SI"
26271,"CONECTIVIDAD_WLAN",1675504,"WLAN: SI"
26271,"CONECTIVIDAD_WLAN",1675505,"WLAN: NO"
26272,"CONECTIVIDAD_USB",1675506,"USB: NO"
26272,"CONECTIVIDAD_USB",1675507,"USB: SI"
26273,"VIDEO_VGA",1675508,"VGA: SI"
26273,"VIDEO_VGA",1675509,"VGA: NO"
26274,"VIDEO_HDMI",1675510,"HDMI: NO"
26274,"VIDEO_HDMI",1675511,"HDMI: SI"
26275,"GARANTIA_DE_FABRICA",1675512,"G. F: 12 MESES ON-SITE"
26275,"GARANTIA_DE_FABRICA",1675513,"G. F: 60 MESES ON-SITE"
26275,"GARANTIA_DE_FABRICA",1675514,"G. F: 12 MESES CARRY-IN"
26275,"GARANTIA_DE_FABRICA",1675515,"G. F: 24 MESES CARRY-IN"
26275,"GARANTIA_DE_FABRICA",1675516,"G. F: 48 MESES ON-SITE"
26275,"GARANTIA_DE_FABRICA",1675517,"G. F: 60 MESES CARRY-IN"
26275,"GARANTIA_DE_FABRICA",1675518,"G. F: 24 MESES ON-SITE"
26275,"GARANTIA_DE_FABRICA",1675519,"G. F: 36 MESES ON-SITE"
26275,"GARANTIA_DE_FABRICA",1675520,"G. F: 36 MESES CARRY-IN"
26275,"GARANTIA_DE_FABRICA",1675521,"G. F: 48 MESES CARRY-IN"
26276,"UNIDAD",1675522,"UNIDAD"
26277,"MARCA",4022935,"OSB"
26277,"MARCA",2501152,"GAMEMAX"
26277,"MARCA",3709921,"MARCA: ADVANCE"
26277,"MARCA",3709922,"MARCA: SAMSUNG"
26277,"MARCA",3709923,"MARCA: HP"
26277,"MARCA",3709924,"MARCA: VASTEC"
26277,"MARCA",3709925,"MARCA: DELL"
26277,"MARCA",3709926,"MARCA: LENOVO"
26277,"MARCA",3709927,"MARCA: AOC"
26277,"MARCA",3709928,"MARCA: ASUS"
26277,"MARCA",3709929,"MARCA: CIBER"
26277,"MARCA",3709930,"MARCA: LG"
26277,"MARCA",3709931,"MARCA: TEROS"
26277,"MARCA",3709932,"MARCA: VIEWSONIC"
26277,"MARCA",4040433,"ANAX"
26277,"MARCA",1675523,"MAXTIC"
26277,"MARCA",1675524,"Q T-GLICH"
26277,"MARCA",1675525,"NEW KRAL"
26277,"MARCA",1675526,"POS-D"
26277,"MARCA",1675527,"HAO TECH"
26277,"MARCA",1675528,"TEROS"
26277,"MARCA",1675530,"SILVER VOLT"
26277,"MARCA",1675531,"GCS"
26277,"MARCA",1675532,"UNIVIEW"
26277,"MARCA",1675533,"RHINOBOX"
26277,"MARCA",1675534,"DELL"
26277,"MARCA",1675535,"BENQ"
26277,"MARCA",1675536,"ECOTREND"
26277,"MARCA",1675537,"ACER"
26277,"MARCA",1675538,"AOC"
26277,"MARCA",1675539,"MSI"
26277,"MARCA",1675540,"HP"
26277,"MARCA",1675541,"LG"
26277,"MARCA",1675542,"ADVANCE"
26277,"MARCA",1675543,"PHILIPS"
26277,"MARCA",1675544,"VIEWSONIC"
26277,"MARCA",1675545,"PANASONIC"
26277,"MARCA",1675546,"BI-BRIGHT"
26277,"MARCA",1675547,"NEUIMAGE"
26277,"MARCA",1675548,"SAMSUNG"
26277,"MARCA",1675549,"LENOVO"
26277,"MARCA",1675550,"BOXLIHT MIMIO"
26277,"MARCA",1675551,"TRAUBOARD"
26277,"MARCA",1675552,"FUJITSU"
26277,"MARCA",1675553,"ADLINK"
26277,"MARCA",1675554,"QOSOFT"
26277,"MARCA",3305938,"SHARP"
26277,"MARCA",1675555,"HANDEEL"
26277,"MARCA",1675556,"KENYA"
26277,"MARCA",1675557,"VASTEC"
26277,"MARCA",1675558,"INSOMED"
26277,"MARCA",1675559,"CIBER"
26277,"MARCA",1675560,"ASUS"
26277,"MARCA",1675561,"GIGABYTE"
26277,"MARCA",1675562,"M4X"
26277,"MARCA",1675563,"HUAWEI"
26277,"MARCA",4040660,"ECONORACKS"
26277,"MARCA",3928179,"MARCA: MADI-TEK"
26277,"MARCA",3761388,"MARCA: MICRONICS"
26277,"MARCA",4275368,"T ITED"
26277,"MARCA",1721332,"ZKT ECO"
26277,"MARCA",4223442,"TCL"
26277,"MARCA",3916469,"MEGA CHAMBI"
26277,"MARCA",4104516,"(H)TOOLS"
26277,"MARCA",4104515,"BUGUI(H)"
26277,"MARCA",2502076,"HG HALION"
26277,"MARCA",2906849,"KENYA TECHNOLOGY"
26277,"MARCA",4219324,"SKYON"
26277,"MARCA",1729983,"QUAMTU"
26277,"MARCA",1937432,"ARTEC"
26277,"MARCA",1937455,"JFA TECHNOLOGY"
26277,"MARCA",4136772,"SURCO"
26277,"MARCA",3755249,"H HANERT"
26277,"MARCA",4103473,"EBSAN"
26277,"MARCA",4319501,"QNT TECHNOLOGIES"
26277,"MARCA",1752529,"GROWTH HACK"
26277,"MARCA",1754474,"SIKER"
26277,"MARCA",1835881,"HALION"
26277,"MARCA",1835920,"ALLWIYA"
26277,"MARCA",2611062,"WORLDLIFE"
26277,"MARCA",3731673,"VALHALLA"
26277,"MARCA",4220363,"ROTEXOR"
26277,"MARCA",2641969,"XBYTE"
26278,"MODELO",3136140,"HP Z24Q G3 QHD"
26278,"MODELO",3136150,"HP SERIES 7 PRO 27 4K CONFERENCING - 727PM"
26278,"MODELO",3136155,"HP SERIES 7 PRO 27 4K THUNDERBOLT 4 - 727PK"
26278,"MODELO",1729222,"HP E24U G4"
26278,"MODELO",2464760,"QHD HP P32U G5 USB-C"
26278,"MODELO",2022206,"32CM8G"
26278,"MODELO",1937298,"27MQ400"
26278,"MODELO",2895993,"VX2718-PC-MHD"
26278,"MODELO",2125540,"22E1H"
26278,"MODELO",3136115,"HP SERIES 7 PRO 24 WUXGA - 724PN"
26278,"MODELO",3136129,"HP SERIES 7 PRO 23.8 FHD - 724PF"
26278,"MODELO",3136146,"HP SERIES 7 PRO 39.7 5K2K CONFERENCING -740PM"
26278,"MODELO",3136355,"HP SERIES 5 PRO 23.8 FHD - 524PF"
26278,"MODELO",2895912,"HT-PDHU6010"
26278,"MODELO",2896089,"VA1655"
26278,"MODELO",2464804,"FHD HP E24U G5 USB-C"
26278,"MODELO",4022719,"G91F"
26278,"MODELO",2625969,"S32D700EAL"
26278,"MODELO",2464909,"QHD HP E27U G5 USB-C"
26278,"MODELO",2464940,"HP P204V 19.5-INCH"
26278,"MODELO",1937616,"27QN600"
26278,"MODELO",3136390,"HP SERIES 3 PRO 23.8 FHD - 324PF"
26278,"MODELO",2896171,"VX2418-P-MHD"
26278,"MODELO",1722103,"LS34J550"
26278,"MODELO",2565167,"4K HP P32K G5 USB-C"
26278,"MODELO",1954970,"TD2423D"
26278,"MODELO",1955062,"TD2430"
26278,"MODELO",1722096,"LF27T35"
26278,"MODELO",2748017,"TE-2731S"
26278,"MODELO",1969958,"TD2465"
26278,"MODELO",4232218,"ADV-2456S"
26278,"MODELO",4232228,"ADV-2752S"
26278,"MODELO",4231259,"VA270A-H"
26278,"MODELO",2142371,"24GQ50F"
26278,"MODELO",1719183,"TE-3177N"
26278,"MODELO",4018930,"TE-2715CS"
26278,"MODELO",2489735,"VG249Q1A"
26278,"MODELO",2142373,"27GR75Q"
26278,"MODELO",2022830,"27MQ400-B"
26278,"MODELO",1968741,"MONITOR S2722DCE"
26278,"MODELO",4232428,"RAITO M24V"
26278,"MODELO",4232444,"RAITO M25P"
26278,"MODELO",4232473,"RAITO M32K"
26278,"MODELO",2032724,"GW2780"
26278,"MODELO",3721136,"HP SERIES 5 PRO 34 INCH WQHD USB-C CONFERENCING MONITOR - 534PM"
26278,"MODELO",2489664,"VP227HE"
26278,"MODELO",4135897,"TE_3412G"
26278,"MODELO",2771830,"S32DM500EL"
26278,"MODELO",2771842,"S32DM801UL"
26278,"MODELO",1837339,"THINKVISION P27Q-30"
26278,"MODELO",2779654,"VY279HF"
26278,"MODELO",2779578,"BE24ECSBT"
26278,"MODELO",2500578,"THINKVISION E22-30"
26278,"MODELO",2779674,"VZ24EHF"
26278,"MODELO",2779695,"VZ27EHF"
26278,"MODELO",2500586,"THINKVISION E24-30"
26278,"MODELO",2149754,"55CG9"
26278,"MODELO",2021357,"27QN600-B"
26278,"MODELO",2024775,"VY279HE"
26278,"MODELO",2024766,"MA431"
26278,"MODELO",1837688,"32UN550-W"
26278,"MODELO",2149809,"24BR650B"
26278,"MODELO",2631164,"VA24EQSB"
26278,"MODELO",2631177,"VA27EQSB"
26278,"MODELO",2162682,"24MQ400"
26278,"MODELO",2440801,"26WQ500"
26278,"MODELO",1675564,"MONITOR HP E27 G4"
26278,"MODELO",1675565,"MONITOR HP P24H G4"
26278,"MODELO",1675566,"C5519Q"
26278,"MODELO",1675567,"24B2XHM"
26278,"MODELO",1675568,"43UP771C"
26278,"MODELO",1675569,"MONITOR P2418HZ"
26278,"MODELO",1675570,"MONITOR HP Z27Q G3"
26278,"MODELO",1675571,"MONITOR HP P24 G4"
26278,"MODELO",1675572,"28MQ780-B"
26278,"MODELO",1675573,"32GN50R-B"
26278,"MODELO",1675574,"THINKVISION E22-20"
26278,"MODELO",1675575,"MONITOR U3421WE"
26278,"MODELO",1675576,"29WQ600-B"
26278,"MODELO",1675577,"29WQ600-W"
26278,"MODELO",1675578,"MONITOR E2222H"
26278,"MODELO",1675579,"27GP750-B"
26278,"MODELO",1675580,"ADV-5023"
26278,"MODELO",1675581,"ADV-4021N"
26278,"MODELO",1675582,"C24G2"
26278,"MODELO",1675583,"CQ32G2E."
26278,"MODELO",1675584,"THINKVISION T27HV-20"
26278,"MODELO",1675585,"THINKVISION E24-20"
26278,"MODELO",1675586,"G32QC-SA"
26278,"MODELO",1675587,"G34WQC-SA"
26278,"MODELO",1675588,"BRIGHT 2000"
26278,"MODELO",1675589,"VA-MF24"
26278,"MODELO",1675590,"POS - D 15.1´ TFT LCD MONITOR WITH 5 WIRES RESISTIVE TOUCH BLACK BOTTON+LOGO"
26278,"MODELO",1675591,"B24-9WE"
26278,"MODELO",1675592,"MONITOR HP E23 G4"
26278,"MODELO",1675593,"MONITOR HP P19B G4"
26278,"MODELO",1675594,"THINKVISION T27H-20"
26278,"MODELO",1675595,"43UQ801C"
26278,"MODELO",1675596,"P27-8TE"
26278,"MODELO",1675597,"MONITOR HP E24 G4"
26278,"MODELO",1675598,"HP MONITOR P24H G4"
26278,"MODELO",1675599,"E2270SWHN."
26278,"MODELO",1675600,"VG2440V"
26278,"MODELO",1675601,"SE2222H"
26278,"MODELO",1675602,"P2222H"
26278,"MODELO",1675603,"HP E27U G4 QHD"
26278,"MODELO",1675604,"HP P34HC G4 CURVED"
26278,"MODELO",1675605,"HP E24D G4 FHD USB-C DOCKING MONITOR"
26278,"MODELO",1675606,"THINKVISION E20-30"
26278,"MODELO",1675607,"HP E24U G4 FHD"
26278,"MODELO",1675608,"THINKVISION P24Q-30"
26278,"MODELO",1675609,"HP P24V G5"
26278,"MODELO",1675610,"HP P24H G5"
26278,"MODELO",1675611,"22MP410-B"
26278,"MODELO",1675612,"24GN60R"
26278,"MODELO",1675613,"HP E27D G4 QHD USB-C DOCKING MONITOR"
26278,"MODELO",1675614,"62F7KAR4LA"
26278,"MODELO",1675615,"MONITOR P2222H"
26278,"MODELO",1675616,"MONITOR P2722H"
26278,"MODELO",1761871,"BE24EQK"
26278,"MODELO",2440858,"29WQ600"
26278,"MODELO",1675617,"HP P27V G4"
26278,"MODELO",1675618,"27GN750-B"
26278,"MODELO",1675619,"HP P27H G4"
26278,"MODELO",1675620,"HP E22 G4 FHD"
26278,"MODELO",1675621,"HP E24D G4 FHD USB-C DOCKING"
26278,"MODELO",1675622,"MONITOR HP E24MV G4 FHD CONFERENCING"
26278,"MODELO",1675623,"27GN750"
26278,"MODELO",1675624,"P2422H"
26278,"MODELO",1675625,"32MN600"
26278,"MODELO",1675626,"32MN600P-B"
26278,"MODELO",1675627,"49WL95C"
26278,"MODELO",1675628,"AD80 DISPLAY"
26278,"MODELO",1675629,"ZHUQUE-CBA"
26278,"MODELO",1675630,"MATEVIEW 28.2"
26278,"MODELO",1675631,"XUANWU-CBA"
26278,"MODELO",1675632,"26WQ500-B"
26278,"MODELO",1675633,"MW3222-L"
26278,"MODELO",1675634,"VA3456-MHDJ"
26278,"MODELO",1675635,"P2722HE"
26278,"MODELO",1675636,"P2722H"
26278,"MODELO",1675637,"27GN60R-B"
26278,"MODELO",1675638,"L"
26278,"MODELO",1675639,"XG2705"
26278,"MODELO",1675640,"VX2478-SMHD"
26278,"MODELO",1675641,"XG2405"
26278,"MODELO",1675642,"XG240R"
26278,"MODELO",1675643,"HP P22H G5"
26278,"MODELO",1675644,"MONITOR E2722HS"
26278,"MODELO",1675645,"VA249HE"
26278,"MODELO",1675646,"VA24EHE"
26278,"MODELO",1675647,"VG278Q"
26278,"MODELO",1675648,"VG27WQ"
26278,"MODELO",1675649,"VG27VQ"
26278,"MODELO",1675650,"HP E27D G4 QHD USB-C DOCKING"
26278,"MODELO",1675651,"VP228HE"
26278,"MODELO",1675652,"VG24VQ"
26278,"MODELO",1675653,"P2418HZM"
26278,"MODELO",1675654,"VX2457-MHD"
26278,"MODELO",1675655,"VX2768-2KP-MHD"
26278,"MODELO",1675656,"THINKVISION T27HV-20"
26278,"MODELO",1675657,"MONITOR E2423H"
26278,"MODELO",1675658,"53060068W - AD80HWW - DISPLAY 23.8"
26278,"MODELO",1675659,"CQ32G2E"
26278,"MODELO",1675660,"AG353UCG"
26278,"MODELO",1675661,"C32G2E"
26278,"MODELO",1675662,"HP ELITEDISPLAY E273Q"
26278,"MODELO",1675663,"HP ELITEDISPLAY E233"
26278,"MODELO",1675664,"HP ELITEDISPLAY E243M"
26278,"MODELO",1675665,"E2720HS"
26278,"MODELO",1675666,"E1920H"
26278,"MODELO",1675667,"34WL500"
26278,"MODELO",1675668,"E2720H"
26278,"MODELO",1675669,"E2020H"
26278,"MODELO",1675670,"VA2718-SH"
26278,"MODELO",1675671,"VA2405-H"
26278,"MODELO",1675672,"MONITOR HP P224"
26278,"MODELO",1675673,"MONITOR HP P204"
26278,"MODELO",1675674,"MONITOR HP ELITEDISPLAY E202"
26278,"MODELO",1675675,"HP ELITEDISPLAY E243"
26278,"MODELO",1675676,"MONITOR HP P244"
26278,"MODELO",1675677,"E2420H"
26278,"MODELO",1675678,"27GN950-B"
26278,"MODELO",1675679,"PA247CV"
26278,"MODELO",4147813,"TE-1916S"
26278,"MODELO",3861991,"MONITOR E2225HM"
26278,"MODELO",3141910,"TE-2473G"
26278,"MODELO",3730421,"ADV-2452S"
26278,"MODELO",3730428,"ADV-2751S"
26278,"MODELO",3730436,"ADV-2453S"
26278,"MODELO",3730439,"ADV-2152S"
26278,"MODELO",3730451,"HT-2527U"
26278,"MODELO",2440890,"32UR550"
26278,"MODELO",1675680,"HP ELITEDISPLAY E273M 27"
26278,"MODELO",1675681,"AD80 - DISPLAY"
26278,"MODELO",1675682,"VA2759SMH"
26278,"MODELO",1675683,"VA2759-SMH"
26278,"MODELO",1675684,"Q2963PM"
26278,"MODELO",1675685,"27MP65HQ"
26278,"MODELO",1675686,"A-195M1"
26278,"MODELO",1675687,"E2417H"
26278,"MODELO",1675688,"22MP58VG"
26278,"MODELO",1675689,"VG2439M-LED"
26278,"MODELO",1675690,"34UM65-P"
26278,"MODELO",1675691,"S65WN01"
26278,"MODELO",1675692,"TH-65LFB70U"
26278,"MODELO",1675693,"V206HZ"
26278,"MODELO",1675694,"VX2452MH"
26278,"MODELO",1675695,"ET-M195"
26278,"MODELO",1675696,"P200"
26278,"MODELO",1675697,"P17A"
26278,"MODELO",1675698,"I2757FM"
26278,"MODELO",1675699,"COMPAQ L2311C"
26278,"MODELO",1675700,"E2050S"
26278,"MODELO",1675701,"E241I"
26278,"MODELO",1675702,"LS20D300HS/PE"
26278,"MODELO",1675703,"VT2406-L"
26278,"MODELO",1675704,"WS ZR2440W"
26278,"MODELO",1675705,"LT2323Z"
26278,"MODELO",1675706,"M2461FWH"
26278,"MODELO",1675707,"V244H"
26278,"MODELO",1675708,"AG271QG"
26278,"MODELO",1675709,"D43P"
26278,"MODELO",1675710,"23MP55HQ"
26278,"MODELO",1675711,"E2371F"
26278,"MODELO",1675712,"LT1953"
26278,"MODELO",1675713,"M3284VWH"
26278,"MODELO",1675714,"VG2437MC-LED"
